data,autor,partido,uf,discurso
09/04/2019,AFONSO MOTTA,PDT,RS,"Sr. Presidente, com o conforto de quem recorreu da decisão de V.Exa., entendendo indispensável a possibilidade de apresentarmos destaques de supressão, sob pena de termos aqui uma decisão totalmente unilateral, que não considera a essência desta Comissão de Constituição e Justiça, que é a de tratar da legalidade, da constitucionalidade, da boa técnica jurídica, nós vamos votar pela retirada de pauta, porque queremos realizar o debate. Queremos. Acho que é fundamental realizar o debate. Por isso, eu começo colocando em contraponto ao que foi colocado aqui no plenário a mesma pergunta: quem cria riquezas no País? Será que é só o setor privado que cria riquezas no País? Como é que se constitui o PIB, que representa a atividade econômica nacional? Ora, é fruto do setor privado, da atividade privada? É claro, com as repercussões da política pública: 12 milhões de desempregados, pejotização crescente e terceirização. Ora, isso representa uma alternativa efetiva, do ponto de vista do atendimento, da valorização daqueles princípios que são fundamentais, de valorização do trabalho e de solidariedade, de redução da pobreza, que fazem a exposição de motivos da Constituição Federal e que fazem as cláusulas pétreas da Constituição Federal? A isso a proposta que se examina quer acrescentar 1 trilhão, em 10 anos. De onde vai sair esse recurso, senão, é claro, daqueles que menos têm, daqueles protegidos pelo Regime Geral da Previdência Social, mas da sociedade, dos Estados Federados, dos Municípios deste País? Além disso, vamos ter menos aposentados. Além disso, vamos ter redução nos benefícios. Será que o setor privado vai ter a capacidade, sozinho, sem o Estado, de atenuar esse desfalque? Porque, na verdade, é um grande desfalque no conjunto da atividade econômica o que esta proposta oferece à sociedade. Reunião de: 09/04/2019 O argumento fiscalista, por si só, é o argumento que atinge radicalmente a ordem social, que é princípio fundamental da vida, do trabalho e da dignidade humana. Não é possível pensar em fiscalismo considerando só um elemento atuarial ou considerando uma diferença de conta. Nós precisamos pensar naquilo que é fundamental para as pessoas. Por isso, não cabe a esta Comissão nem tampouco ao Parlamento passar por cima de decisões originárias daqueles que fizeram a Constituição e disseram lá:  A Constituição é cidadã, é uma constituição de coragem . Não pode o derivado, que somos nós, que não fomos eleitos para alterar a Constituição, pura e simplesmente passar por cima da desconstitucionalização. Isso é o mínimo. É uma carta em branco o que estamos concedendo para este Governo e para os próximos governos, para alterarem a idade da aposentadoria, alterarem o tempo de contribuição, alterarem o reajuste dos benefícios e todas as demais referências previdenciárias que são fundamentais para esses direitos. Nós estamos tratando aqui de um direito do cidadão brasileiro que é ofendido por essa pretensão de natureza meramente fiscal. É o fiscalismo em detrimento da ordem social. Portanto, nós votamos a favor do requerimento de retirada de pauta, porque queremos fazer esta discussão. Não queremos aqui a obstrução pela obstrução. Não queremos aqui o quanto pior, melhor, mas nós temos o direito. Esta é a Comissão de Constituição e Justiça. Aqui se tratam os temas da legalidade, da constitucionalidade, da técnica jurídica. E nós, por honra do espaço que ocupamos, por indicação da nossa bancada, não podemos abrir mão desse debate, dessa discussão. Nada mais que isso. Votamos sim, Sr. Presidente."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Vota sim o Bloco PDT. Como vota o PR?  (Pausa.)
09/04/2019,GERVÁSIO MAIA,PSB,PB,"Sr. Presidente, o PSB."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Como vota o PR?
09/04/2019,JÚNIOR MANO,PR,CE,"Sr. Presidente, o PR vota não."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"V.Exa. vai querer utilizar a palavra agora, Deputada Maria do Rosário?  (Pausa.) Perfeito. Vou passar a palavra a V.Exa., Deputada Maria do Rosário, para que possa responder ao Deputado Bibo Nunes."
09/04/2019,MARIA DO ROSÁRIO,PT,RS,"Sr. Presidente, V.Exa. me oportuniza neste 1 minuto, que é regimental, dizer que, ao longo do meu mandato, não só eu, mas também muitos Parlamentares, homens e mulheres desta Casa, têm sofrido uma série de violências através de  fake news . Trata-se de uma forma política indevida, uma forma deplorável e mentirosa, uma forma canalha da política. Canalha é uma palavra incorporada ao dicionário por Tancredo Neves, que, do meio do Parlamento brasileiro, bradou contra aqueles que se colocavam contra João Goulart:  Senhores, senhoras, nós podemos ser tudo, jamais canalhas . Eu me inspiro em Tancredo, então, para dizer, Sr. Presidente, que precisamos da Constituição, de um Parlamento e de uma Comissão melhores do que o que ouvi nas palavras do colega que me ofendeu aqui. Obrigada."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Como vota o PR?
09/04/2019,JÚNIOR MANO,PR,CE,"Sr. Presidente, o PR vota não."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"O PR vota não. Como vota o PSB?  (Pausa.) O PSB quer agregar o tempo de Líder?  (Pausa.) Perfeito, Deputado."
09/04/2019,GERVÁSIO MAIA,PSB,PB,"Sr. Presidente, quero dizer que o requerimento é de nossa autoria. Fizemos um levantamento, nos últimos dias, e constamos o seguinte: em apenas 139 Municípios dos 223 Municípios que tem, o Estado da Paraíba perderá mensalmente 144 milhões de reais Š em apenas 139 Municípios levantados. E são 223 Municípios, repito. Eu quero dizer a esta Comissão que é muito importante que cada Deputado, de cada Estado, faça um levantamento nos seus Municípios. Reunião de: 09/04/2019 Só para se ter uma ideia, Sr. Presidente, o segundo maior Município da Paraíba é o de Campina Grande. Sras. e Srs. Deputados, em Campina Grande, os beneficiários da Previdência recebem mensalmente 90 milhões de reais. Então, 90 milhões de reais por mês vão para os pobres do segundo maior Município do Estado da Paraíba. Se a reforma da Previdência for aprovada, sabem quanto Campina Grande vai perder por mês? Serão 22 milhões de reais, que sairão exatamente das pessoas mais pobres. Um pequeno detalhe: sabem quanto Campina Grande recebe do FPM FIM todos os meses? Uma média de 6 milhões e meio de reais. Sr. Presidente, eu poderia citar outros Municípios da Paraíba. Por exemplo, no Município do nosso Estado chamado Piancó, os beneficiários da Previdência recebem mensalmente 3 milhões e 700 mil reais. Se a reforma for aprovada, os beneficiários de Piancó, os pobres de Piancó, vão deixar de receber por mês algo em torno de 1 milhão de reais. Pois é, Sr. Presidente, são 144 milhões de reais a menos na Paraíba, somados apenas 139 Municípios. Esta reforma, se for aprovada por esta Casa, estabelecerá um tempo de miséria no Brasil. Nós apresentamos na terça-feira, quando o Sr. Ministro da Economia aqui esteve, Sr. Presidente, duas proposituras, de autoria do Deputado Danilo Cabral, do meu partido, e de outros Parlamentares, sobre a taxação dos ricos do Brasil. São pouco mais de 20 mil contribuintes. Se esses contribuintes forem taxados, Sr. Presidente, em 10 anos, haverá 1 trilhão e 300 bilhões de arrecadação a mais no Brasil. Aprovar a reforma da Previdência, retirando dos pobres sem mexer com os ricos, não será um corte de privilégios, será, com certeza, um novo tempo de fome, de miséria e de muita tristeza e desigualdade social no Brasil. Aprovar a reforma da Previdência, Sr. Presidente, é manchar as mãos de sangue. E nós que pertencemos ao PSB não podemos concordar com isso. Eu conheço a realidade do Nordeste do Brasil, Sr. Presidente. Vivo num Estado encravado no Semiárido nordestino, o Estado da Paraíba. Lá muito pouco chove. Para ficar em paz com a minha consciência, eu que sou temente a Deus, Sr. Presidente, não posso dar o meu voto a favor de uma reforma como essa. Vamos, sim, taxar os ricos! Vamos taxar os ricos, Sr. Presidente! A nossa Carta Mãe, a nossa Constituição, votada em 1988, permite isso. Vamos cobrar isso do Presidente Bolsonaro, que se posicionou durante muitos anos nesta Casa contra a retirada de benefícios dos mais pobres! Portanto, Sr. Presidente, nós votamos, é claro, pelo encaminhamento que fizemos, de retirada de pauta. Deixo aqui, Sr. Presidente, um apelo a todos os 513 Deputados desta Casa Legislativa: façam o levantamento que eu fiz durante todo o final de semana, sobre quanto cada um dos 223 Municípios da Paraíba perderá. Falo da retirada de 1 trilhão de reais anunciada pelo Ministro Paulo Guedes e pelo Presidente Bolsonaro. É uma retirada absurda, Sr. Presidente. Retirar isso dos pobres terá um peso e uma penalidade muito grandes perante Deus. Sr. Presidente, nós votamos, é claro, pela retirada de pauta. Esta Comissão ainda não está pronta para seguir adiante com a votação desta matéria. Muito obrigado."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"O PSB vota não. Como vota o PRB, Deputado Luizão Goulart?"
09/04/2019,LUIZÃO GOULART,PRB,PR,"Sr. Presidente, peço que inclua o tempo da Liderança do PRB, além do tempo para orientação da bancada."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"V.Exa. tem 4 minutos, Deputado."
09/04/2019,LUIZÃO GOULART,PRB,PR,"Sr. Presidente, o PRB considera que nós temos que enfrentar este debate da reforma da Previdência e que é legítimo, é próprio do Parlamento utilizar os instrumentos protelatórios. O PRB orienta o voto não à retirada do projeto porque considera que, mais cedo ou mais tarde, nós teremos que enfrentar este debate, teremos que aprofundar a discussão do tema. Não podemos dizer que não existe um problema no Brasil. Não podemos fechar os olhos para a situação fiscal e para a situação econômica do País. Tivemos a oportunidade, aqui, de dizer para o Ministro da Economia que não é só a reforma da Previdência que vai alavancar a nossa economia, que vai gerar renda, que vai gerar empregos. Mas nós não podemos negar o déficit previdenciário dos entes federados, do Governo Federal, dos Governos Estaduais e das Prefeituras. Estamos acompanhando a Marcha dos Prefeitos. A maioria dos Prefeitos do Brasil está aqui em Brasília. Se perguntarem aos Prefeitos como foi a manifestação, hoje, do Presidente da Confederação Nacional de Municípios, eles dirão que foi no sentido de que os Municípios querem a reforma da Previdência, que os Estados precisam da reforma da Previdência. Mas é preciso que Governadores e Prefeitos se manifestem sobre isso, que apresentem seus números. Reunião de: 09/04/2019 Não podemos negar que existe um problema. Se o assunto fosse fácil, se fosse simples a questão previdenciária... Nos últimos 30 anos, após a Constituição de 1988, todos os Presidentes da República tiveram que enfrentar esse problema. Só não tiveram tempo para enfrentar o problema ou para aprovar uma modificação no sistema previdenciário Fernando Collor e Michel Temer, que tentou, mas não teve tempo. Itamar Franco aprovou uma reforma da Previdência, a Emenda Constitucional nº 3, de 1993; Fernando Henrique Cardoso aprovou a Emenda Constitucional nº 20, de 1998; no Governo Lula, nós tivemos a Emenda Constitucional nº 41, de 2003, e a nº 47, de 2005; e, no Governo Dilma Rousseff, a Emenda Constitucional nº 88, de 2015. Temer tentou aprovar uma emenda constitucional, e não conseguiu. E nós estamos novamente discutindo aqui a reforma da Previdência. O PRB considera necessária a reforma, mas tem objeções a diversos pontos. O nosso partido está se aprofundando no tema. Nós também não queremos prejudicar os mais pobres, mas também não queremos compactuar com o argumento de que, em defesa dos mais pobres, vamos manter privilégios. Não podemos deixar de reconhecer que ao longo dos anos muitas categorias conseguiram privilégios em seus sistemas previdenciários. Muitas pessoas hoje contribuem por um período curto e se aposentam com proventos integrais. Não são os mais pobres que se aposentam antes dos 55 anos de idade, e não são os mais pobres que se aposentam com proventos integrais. Os mais pobres se aposentam com o salário mínimo. O PRB é contra a retirada de direitos. Por exemplo, a retirada do BPC. Nós não podemos prejudicar os mais pobres, mas não podemos dizer que toda a reforma é ruim Š não podemos dizer isso. Porque com esse argumento nós estamos mantendo privilégios. Temos uma oportunidade aqui, sim, em diversos pontos desta reforma da Previdência, de combater privilégios, até de diminuir desigualdades Š de combater privilégios e diminuir desigualdades. Agora, não podemos manter isso com o discurso de defesa dos mais pobres. Nós queremos, eu quero, o meu partido quer trabalhar. Já temos certo acordo aqui para excluir o BPC, para excluir o trabalhador rural, para atacar alguns pontos do projeto da reforma em que consideramos que temos que mexer, mas nós não podemos dizer que o projeto é ruim, todo ruim. Não podemos dizer isso. Eu digo o seguinte: o PRB não é Governo, tampouco Oposição, mas nós somos responsáveis pelos projetos para a melhoria da situação econômica e financeira... (Desligamento automático do microfone.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Conclua, Deputado Luizão."
09/04/2019,LUIZÃO GOULART,PRB,PR,"Vou concluir, Sr. Presidente. Nós somos responsáveis pelo que votamos aqui e nós queremos contribuir com aquilo que é bom, com aquilo que sabemos que vai combater privilégios e diminuir desigualdades, mas não queremos prejudicar os mais pobres. Sr. Presidente, nós levantamos vários temas aqui, e o Relator tem que observar alguns deles. Eu acho que é possível, sim, corrigirmos algumas questões de inconstitucionalidade."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Conclua, Deputado."
09/04/2019,LUIZÃO GOULART,PRB,PR,"Vou concluir, Sr. Presidente. Eu levantei para o Ministro e para os constitucionalistas, em relação às regras de transição, em relação ao índice de correção dos benefícios, principalmente, o art. 113 da Constituição, que diz: Art. 113. A proposição legislativa que crie ou altere despesa obrigatória ou renúncia de receita deverá ser acompanhada da estimativa do seu impacto orçamentário e financeiro. Eu acho que são questões passíveis de correção que o Relator deve observar. Acho também que nós devemos enfrentar o tema. Acho que é possível a admissibilidade da emenda constitucional... (Desligamento automático do microfone.)"
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Deputado, como vota o PRB? Vota não ou vota sim?"
09/04/2019,LUIZÃO GOULART,PRB,PR,Eu já disse: vota não à retirada.
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,"Vota não. Perfeito, Deputado. Obrigado."
09/04/2019,SHÉRIDAN,PSDB,RR,"Sr. Presidente, o PSDB quer votar."
09/04/2019,FELIPE FRANCISCHINI,PSL,PR,Como vota o PSDB? Reunião de: 09/04/2019
09/04/2019,SHÉRIDAN,PSDB,RR,"A consciência da necessidade desta reforma eu acredito que é unânime. O que tem faltado, eu acho, é sobretudo tato na hora de discutir uma matéria tão importante para o Brasil. Acima das nossas divergências partidárias, das nossas colorações, dos nossos pontos de vista, acho que o que nós temos apresentado ao Brasil, sobretudo a linha de frente, é uma forma muito negligente de tratar desta matéria tão cara. As posições de fala estão sendo ocupadas por despreparo, negligência, deboche, ironia, falta de preparo, de conhecimento e acima de tudo de responsabilidade. Esta reforma é importante porque trata da vida de milhões de brasileiros e deve ser tratada e tocada aqui dentro desta Comissão com a envergadura que ela merece, não em cima de palanque, nem de plataforma política. Portanto, Sr. Presidente, em cima do que temos tentado falar aqui e quase não temos conseguido... (Desligamento automático do microfone.)"
